id,id_municipio,nome_fantasia,bairro,logradouro
2437759,520740,CENTRO DE SAUDE FELIPE ALVES DE FARIA,CIBRAZEM,AV RUI BARBOSA - S/N
2437767,520735,HOSPITAL MUNICIPAL ELIAS AGUIAR E SILVA,ALTO PARAISO,RUA 30 ESQ COM OLIMPIO SILVA - 311
2437856,520510,UBSF PREFEITO DIVANO ELIAS DA SILVA,SETOR UNIVERSITARIO,RUA GOIANDIRA - 135
2437872,521530,POSTO DE SAUDE DA POSSE ORIZONA,ZONA RURAL,FAZENDA POSSE - S/N
2437880,521530,UNIDADE DE SAUDE DA FAMILIA DE ORIZONA EQUIPE VII,ZONA RURAL,POVOADO DE TAQUARAL - S/N
2437899,521530,UNIDADE DE SAUDE DA FAMILIA DE ORIZONA EQUIPE III,ZONA RURAL,POVOADO DE CACHOEIRA - S/N
2437910,521800,ESTRATEGIA DE SAUDE DA FAMILIA SAO FRANCISCO ESF 03,ST SAO FRANCISCO,RUA MAUA - S/N
2437929,521800,ESTRATEGIA DA SAUDE DA FAMILIA JARDIM BRASILIA ESF 04,JD BRASILIA,RUA ARARAQUARA - S/N
2437937,521760,UNIDADE BASICA DE SAUDE ESF 09 VILA MUTIRAO,AEROPORTO,QD 02 - 24
2437953,521020,PSF AGUAS CLARAS IPORA,AGUAS CLARAS,RUA RUBIATAVA - S/N
2438003,521080,HOSPITAL MUNICIPAL DE ITAJA,JARDIM PLANALTO,RUA JACOB RODRIGUES - 865
2438054,520815,UNIDADE DE SAUDE DONA ODETE,DISTRITO DE MOCAMBIN,AVENIDA BENEDITO FLEURI - S/N
2438070,521210,ESF 302 TATAO MARTINS,VILA MULIANAS,RODOVIA GO 320 KM 0 - S/N
2438089,520510,UBSF CAIC,ELIAS SAFATLE,RUA TEN CEL JOAO CERQUEIRA NETO - S/N
2438135,521020,PSF UMUARAMA IPORA,UMUARAMA,RUA OCTAVIANO GOMES - S/N
2438186,520025,POSTO PSF AGUAS LINDAS II,AGUAS LINDAS II,QUADRA 00 LT 01 - S/N
2438208,522185,UNIDADE DE SAUDE DA FAMILIA CEU AZUL I A,CEU AZUL I,QUADRA 108 LOTE 10 - 10
2438224,521308,UNIDADE DE SAUDE DA FAMILIA PSF I FILO,DTO STO ANTCANA BR,AV PRINCIPAL - S/N
2438240,521760,UNIDADE BASICA DE SAUDE ESF 16 BARROLANDIA,BARROLANDIA,QD 153 - 8
2438275,522185,UNIDADE BASICA DE SAUDE CRUZEIRO DO SUL,CRUZEIRO DO SUL,AV CENTRAL - S/N
2438348,520110,USF VILA ESPERANCA,VILA ESPERANCA,AV INDEPENDENCIA - S/N
2438356,520110,USF SANTO ANTONIO,STO ANTONIO,AV SANTO ANTONIO - S/N
2438364,520110,USF ADRIANA PARQUE,JANDAIA,RUA LILIAN ESQ COM RUA G - S/N
2438372,520110,USF FILOSTRO MACHADO,MORADA NOVA,RUA MN 10 - S/N
2438399,521523,USF VALE DO PEDREGAL,VALE DO PEDREGAL,QUADRA 007 LOTE - 07
2438402,520551,UNIDADE BASICA DE SAUDE CENTRAL,DIST DE GIRASSOL,2 AVENIDA SN - S/N
2438445,521760,UNIDADE BASICA DE SAUDE ESF 15 E ESF 20 CAIC,ST OESTE,AREA ESPECIAL DE ESPORTES - S/N
2438453,522200,UNIDADE MISTA DE SAUDE DE VIANOPOLIS,CENTRO,RUA FRANCISCO JOAQUIM DA LUZ - 01
2438488,520549,UBS FAMILIA OCIDENTAL PARK,OCIDENTAL PARK,RUA 32 QD 27 A E 17 - S/N
2438518,520549,UBS FAMILIA PARQUE NAPOLIS A,P NAPOLIS A,QD 28 CASA - 02
2438526,520549,UBS FAMILIA JARDIM ABC,JARDIM ABC,RUA SAN SALVADOR QUADRA 02 LOTE - 01
2438585,521760,UNIDADE BASICA DE SAUDE ESF 02 QD 04 SETOR SUL,SETOR SUL,QD 04 AREA ESPECIAL - 01
2438593,521760,UNIDADE BASICA DE SAUDE ESF 10 PARQUE ITAPUA I,ITAPUA I,QD20 - 09
2438607,521760,UNIDADE BASICA DE SAUDE ESF 06 07 E 22 QD 02 NORTE,NORTE,QD 02 - 33
2438615,521760,UNIDADE BASICA DE SAUDE ESF 05 QD 13 NORTE,NORTE,QD 13 AREA ESPECIAL - 01
2438623,521760,UNIDADE BASICA DE SAUDE ESF 06 QD 03 NORTE,SETOR NORTE,QD 03 - 31
2438631,521760,UNIDADE BASICA DE SAUDE ESF 04 E ESF 19 QD 02 LESTE,LESTE,QD 02 AREA ESPECIAL - 01
2438658,521760,UNIDADE BASICA DE SAUDE ESF 13 QD 07 SETOR LESTE,SETOR LESTE,QD 08 - 2
2438674,521760,UNIDADE BASICA DE SAUDE ESF 12 BRASILINHA 17,BRASILINHA 17,QD20 - 20
2438690,520549,UBS FAMILIA FRIBURGO B,FIBURGO B,QD 25 A E - S/N
2438712,522185,UNIDADE DE SAUDE DA FAMILIA PACAEMBU,PACAEMBU,ESCOLA CASINHA FELIZ - S/N
2438720,522140,UNIDADE DE SAUDE DA FAMILIA JOAO BRAZ TRINDADE,VILA PAI ETERNO,AVENIDA MANOEL MONTEIRO APM - 00
2438739,522140,UNIDADE DE SAUDE DA FAMILIA ANA ROSA TRINDADE,SETOR CRISTINA II,JORGE ALVES DE MELO - S/N
2438747,522140,UNIDADE DE SAUDE DA FAMILIA VILA REDENCAO TRINDADE,SETOR SUL,AVENIDA A 20 LT O - S/N
2438755,522140,UNIDADE DE SAUDE DA FAMILIA JARDIM PRIMAVERA TRINDADE,JARDIM PRIMAVERA,RUA NOSSA SENHOR DA ABADIA - 0
2438763,522140,UNIDADE DE SAUDE DA FAMILIA WALTER CORREA TRINDADE,SETOR OESTE,RUA 09 PCA JOAO BITS - S/N
2438771,522140,UNIDADE DE SAUDE DA FAMILIA JD TAMAREIRAS TRINDADE,JARDIM TAMAREIRAS,AV PRINCIPAL PCA TAMAREIRAS - 6
2438798,522140,UNIDADE DE SAUDE DA FAMILIA JARDIM FLORESTA TRINDADE,JD FLORESTA,RUA SANTA ROSA C JABURU - S/N
2438801,522140,UNIDADE DE SAUDE DA FAMILIA PALMARES I TRINDADE,PALMARES,AV DAS PALMAS ESQ C PETUNIA - S/N
2438828,522140,UNIDADE SAUDE DA FAMILIA VILA PAI ETERNO TRINDADE,VILA PAI ETERNO,AV F PCA DA BIBLIA - S/N
2438836,522140,UNIDADE DE SAUDE DA FAMILIA JARDIM MARISTA TRINDADE,JARDIM MARISTA,AV APUCARANA QD 62 A AREA PUBLICA - 186
2438844,522140,UNIDADE DE SAUDE DA FAMILIA JARDIM DAS OLIVEIRAS TRINDADE,JARDIM OLIVEIRA,AV A AREA PUBLICA - S/N
2438852,522140,UNIDADE SAUDE DA FAMILIA MAYSA I TRINDADE,MAYSA I,RUA GOIANIA ESQUINA COM RUA TOCANTINOPOLIS - S/N
2438860,522140,UNIDADE SAUDE DA FAMILIA RESIDENCIAL MARISE TRINDADE,RESIDENCIAL MARISE,RUA 173 QD 58 LT12 E 13 - S/N
2438879,520880,UBS VALDIVINO PEREIRA GOMES,CORA CORALINA,RUA HIGINO ALVES RODRIGUES - S/N
2438887,520880,UBS AGENOR ALVES DE OLIVEIRA,JARDIM IMPERIAL,VIA DE ACESSO 3 - S/N
2438895,520880,UBS GERALDO JOSE FERREIRA,JARDIM VILA RICA,RUA F ESQUINA COM A RUA D - S/N
2438909,520880,UBS DIOLINO CORREA NEVES,RESIDENCIAL PLANALTO,RUA PL 58 - S/N
2439514,410140,UBS DONA MARIA DO CAFE,JD PONTA GROSSA,RUA EMILIANO PERNETA - 475
2439522,410140,UBS RAUL CASTILHO,N H PAPA JOAO PAULO,RUA RIO CONGOINHAS - S/N
2439557,410140,UBS CENTRO SOCIAL URBANO,PARQUE BELA VISTA,RUA JOAO MATIUZZI - 279
2439565,410140,UBS LEOPOLDO HARTWIG JR,VILA NOVA,RUA MARCILIO DIAS - S/N
2439573,410140,UBS MERCEDES SILVA MORENO,VILA REGINA,RUA ADALBERTO KRUSH - S/N
2439581,410140,UBS JOAQUIM TRIZOTI,NADRIANO CORREA,RUA SERRA DO MAR - S/N
2439603,410140,UBS DR TAKAITI MIYADI,CENTRO,RUA SAO LEOPOLDO - 243
2439611,410140,UBS CORREA DE FREITAS,CORREA DE FREITAS,AV GETULIO VARGAS - S/N
2439646,410140,UBS JULIA RENCZKOWSKI,MARCOS FREIRE,RUA IBATE - S/N
2439654,410140,UBS PEDRO BARRETO,VILA REIS,RUA APUCARANA - S/N
2439719,410140,UBS PARIGOT DE SOUZA,PARIGOT SOUZA,RUA NOVA UCRANIA - S/N
2439735,410140,UBS CAIXA DE SAO PEDRO,CAIXA SAO PEDRO,RUA NELSON MIQUELAO - S/N
2439743,410140,UBS WALTER LAZARINI,PIRAPO,RUA AUGUSTO FERREIRA CHAGAS - S/N
2439751,410140,UBS EROS PACHECO,AFONSO CAMARGO,RUA GUAPURUVU - S/N
2439778,410140,UBS ACLIMACAO,ACLIMACAO,RUA ARTHUR MILHER - S/N
2439794,410140,UBS OSVALDO DAMIN,CENTRO,AVENIDA IGUACU - 348
2439808,410140,UBS ANA MARIA PEPATO,JD TRABALHISTA,RUA JOSE MANOEL DE OLIVEIRA - S/N
2439816,520450,ESTRATEGICA DE SAUDE DA FAMILIA SANTA EFIGENIA I,SANTA EFIGENIA,RUA DR JAIR PIMENTA CARNEIRO - 01
2439840,520450,ESTRATEGIA DE SAUDE DA FAMILIA MANSOES DAS AGUAS QUENTES,MANSOES DAS AGUAS QU,RUA 18 - 07
2439859,520170,UNIDADE DE SAUDE DA FAMILIA PSF 302,SETOR CEARA,AV JOSEFINA BALESTEIRO ESQ COM RUA PADRE VICENTE - S/N
2439867,520780,CENTRO DE SAUDE IRMA FRANCISCA DE FIRMINOPOLIS,VILA PALESTINA,RUA ANTONIO BORGES CAMPOS - S/N
2439875,520490,ESF MORADA NOVA CAMPOS BELOS,SETOR MORADA NOVA,AV CRISTO REI - S/N
2439891,521523,USF LUNABEL,LUNABEL 3A,QUADRA 12 AREA ESPECIAL - S/N
2439905,521523,USF VILA ZEQUINHA EQUIPE 07 E 07B,PEDREGAL,QUADRA 457 LOTE - 4
2439921,522185,UNIDADE DE S DA FAMILIA ANHANGUERA B,CHAC ANHANGUERA B,QUADRA 24 CHAC 13 LT 02 ANHANGUERA B - 02
2439956,522185,UNIDADE DE SAUDE DA FAMILIA CEU AZUL III A,CEU AZUL,QUADRA 46 LOTE 01 A 06 - 01
2439964,522185,UNIDADE DE S DA FAMILIA JARDIM ORIENTE VALPARAISO,JARDIM ORIENTE,RUA 19 - S/N
2439999,520620,ESF DONA DEJA,CRISTALINA VELHA,RUA 15 DE NOVEMBRO - S/N
2440008,520620,ESF BELVEDERE,BELVEDERE,RUA PALMEIRAS ESQUINA COM A RUA PAU BRASIL - 01
2440016,520620,ESF BEM VIVER,SETOR AEROPORTO,RUA AUGUSTO SEVERO - 70
2440024,520549,UBS FAMILIA SQ 19,CENTRO,SQ 19 QUADRA 18 AREA ESPECIAL 01 - S/N
2440032,520549,UBS FAMILIA FRIBURGO A,FRIBURGO A,RUA 03 QUADRA 03 LOTE - 15
2440040,521350,UNIDADE BASICA DE SAUDE DA FAMILIA VIDA,CENTRO,AV BOM JESUS - S/N
2440059,521910,UNIDADE DE SAUDE DA FAMILIA II SANTA BARBARA DE GOIAS,CJ MARIANO,RUA IZABEL SIMAO COSTA Q 4 LT 2A - S/N
2440067,522060,ESTRATEGIA SAUDE DA FAMILIA 02 SAO SEBASTIAO,SAO SEBASTIAO,PRACA SAO SEBASTIAO - 382
2440075,522060,ESTRATEGIA SAUDE DA FAMILIA 03 JOAO DE DEUS,ZONA RURAL,POVOADO DO JOAO DE DEUS - S/N
2440083,522060,ESTRATEGIA SAUDE DA FAMILIA 04 QUILOMBO,ZONA RURAL,POVOADO DO QUILOMBO - S/N
2440105,522140,UNIDADE DE SAUDE PALMARES II TRINDADE,PALMARES,AV DAS PALMAS ESQ C PETUNIA - S/N
2440113,522140,UNIDADE DE SAUDE DA FAMILIA BANDEIRANTES TRINDADE,ST MAYSA II,RUA BANDEIRANTES AREA PUBLICA - S/N
2440121,522140,UNIDADE DE SAUDE DA FAMILIA DONA IRIS II TRINDADE,DONA IRIS II,RUA AMOR PERFEITO ESQ C GARDENIA - S/N
2440148,522140,UNIDADE DE SAUDE DA FAMILIA PONTA KAYANA II TRINDADE,ST PONTA KAYANA,RUA DOS ABACATEIROS - S/N
2440156,522140,UNIDADE DE SAUDE DA FAMILIA SAMARA TRINDADE,VILA PAI ETERNO,AV D - S/N
2440164,522200,UNIDADE DE SAUDE DA FAMILIA I VIANOPOLIS,SAO VICENTE,RUA MOZART LUIZ DE CASTRO COM RUA JOSE DE SOUZA - 01
2440172,522200,UNIDADE DE SAUDE DA FAMILIA II VIANOPOLIS,VISTA ALEGRE,RUA JOAQUIM PEDRO GOMES - S/N
2440180,522010,UBS CANTINHO DA ESPERANCA SAO LUIS DE MONTES BELOS,PARQUE INDUSTRIAL,RUA IPE - S/N
2440199,521830,POSTO SAUDE POVOADO CACHIMBO POSSE,POVOADO,POVOADO CACHIMBO AVENIDA CENTRAL - S/N
2440210,520990,POSTO SAUDE DA FAMILIA 01 IACIARA,QD 17,AVN HERONDINA SOUZA MELO - 34
2440229,520013,U S F SOL NASCENTE,SOL NASCENTE,AVENIDA ITALIA - S/N
2440237,520013,UNIDADE DE SAUDE DA FAMILIA JOAQUIM DE O ATAIDE NETO,NOVA ACREUNA,AV MINAS GERAIS C RUA CEARA - 64
2440245,521500,USF III ROSA PEIXOTO STIVAL,SETOR PEDRO PEIXOTO,RUA BENEDITO FERNANDES TEIXEIRA - S/N
2440253,521760,UNIDADE BASICA DE SAUDE ESF 01 QD 03 S OESTE,SETOR OESTE,QD 03 AREA ESPECIAL - 01
2440261,520170,UNIDADE DE SAUDE DA FAMILIA PSF 301,SETOR BELA VISTA,RUA ANGELINA MARTINS DA SILVA - 1765
2440288,520170,UNIDADE DE SAUDE DA FAMILIA PSF 303,SETOR NOVA ESPERANCA,RUA JOSE LEAO PINTO ESQ COM RUA 332 - S/N
2440296,520170,UNIDADE DE SAUDE DA FAMILIA PSF 304,VILA UNIAO,RUA BERNARDO ANTONIO DO VALE - S/N
2440318,520170,UNIDADE DE SAUDE DA FAMILIA PSF 305,CENTRO ADMINISTRATIV,AVENIDA PEDRO LUDOVICO TEIXEIRA - 2166
2440334,520800,PSF 01 FORMOSINHA,FORMOSINHA,RUA 14 ESQUINA C 16 - 202
2440342,520800,PSF 02 PAMPULHA,PQ DAS LARANJEIRAS,RUA 06 - 07
2440350,520800,PSF 03 CALIFORNIA,JD CALIFORNIA,RUA DOMINICANO - 32
2440377,520800,PSF 05 SETOR NORDESTE,SETOR NORDESTE,AV FERROVIARIA D - 367
2440385,521483,POSTO DE SAUDE SAO JOSE DO BANDEIRANTE NOVA CRIXAS,DIST SAO JOSE DO BAN,RUA DOMINGOS RIBEIRO - S/N
2440393,521975,UNIDADE DE SAUDE PSF EQUIPE 01,BEIRA RIO II,QUADRA 122 - S/N
2440407,521975,UNIDADE DE SAUDE PSF EQUIPE 02,CENTRO,RUA 06 AREA 56 C - 56
2440415,521975,UNIDADE DE SAUDE PSF EQUIPE 03,CENTRO,RUA 06 AREA 56 C - 56
2440423,521975,UNIDADE DE SAUDE PSF EQUIPE 04,VILA SAO LUIZ II,QUADRA 37 38 AREA ESPECIAL - 3738
2440431,521975,UNIDADE DE SAUDE PSF EQUIPE 08,SETOR D3E MANSOES BI,QUADRA 70 LOTE - 153
2440458,521975,UNIDADE DE SAUDE PSF EQUIPE 09,SETOR DE MANSOES BIT,QUADRA 70 LOTE 153 - 153
2440474,521975,UNIDADE DE SAUDE PSF EQUIPE 10,CENTRO,QUADRA 33 LOTE06 - 06
2440482,521308,EQUIPE DE AT PRIMARIA,CENTRO,RUA PARALELA 02 ESQ COM AV JOSE RIBEIRO - S/N
2440504,520355,UNIDADE DE SAUDE DA FAMILIA II BONFINOPOLIS,SETOR JULIANA,RUA ESPIRITO SANTO - 01
2440512,520330,UNIDADE BASICA DE SAUDE DA FAMILIA SAO JORGE UBS 04,LUCIA ALICE,RUA DO CORREDOURO - S/N
2440520,520920,USF 3 CENTRO DE SAUDE JOSE MINEIRO,VILA JOAO PEDRO,RUA AMARO LEITE COM PORANGATU - S/N
2440539,520920,USF 4 PEDRO GOMES FILHO,CONJUNTO CIDADE NOVA,RUA 05 - S/N
2440547,520970,UNIDADE DE SAUDE DE FAMILIA V OLOANA HIDROLANDIA,CENTRO,AV ARAGOIANIA - S/N
2440563,521440,UNIDADE DE SAUDE DA FAMILIA III NAZARIO,CENTRO,RUA 1 ESQ COM VIELA C - S/N
2440571,522060,ESTRATEGIA SAUDE DA FAMILIA 05 PARQUE ANCHIETA,PARK ANCHIETA,RUA DOUZANE FELXI DE SOUSA - S/N
2440598,521440,UNIDADE DE SAUDE DA FAMILIA II NAZARIO,CENTRO,AVENIDA JOSE GONCALVES PINHEIRO - 46
2440601,521010,CENTRO DE SAUDE VALENTIM ROQUE ESF VII,CENTRO,RUA MARECHAL FLORIANO PEIXOTO - 12
2440628,520640,UNIDADE DE SAUDE DA FAMILIA I DE CRIXAS,NOVO HORIZONTE,AVENIDA DAS OLIVEIRAS - S/N
2440636,520640,UNIDADE DE SAUDE DA FAMILIA II DE CRIXAS,VILA NOVA,AVENIDA 10 - S/N
2440644,520640,UNIDADE DE SAUDE DA FAMILIA III DE CRIXAS,CENTRO,PRACA RODRIGUES THOMAS - S/N
2440652,520357,UBS ANGELO DA SILVA MORAIS,CENTRO,DISTRITO DE CRUZEIRO DO NORTE - S/N
2440660,520490,ESF BEM BOM CAMPOS BELOS,ST BEM BOM,RUA SUPER STAR - S/N
2440679,520490,ESF CRUZEIRO CAMPOS BELOS,CRUZEIRO,RUA GARIMPOS - S/N
2440717,520440,UNIDADE BASICA DE SAUDE MANOEL TAVARES DA FONSECA,NORTE,RUA ANTONIO MAXIMO DE OLIVEIRA - 798
2440733,520110,USF DOM MANOEL,VICTOR BRAGA,RUA ROQUE BRAGA - S/N
2440768,520990,POSTO DE SAUDE DA FAMILIA 02 IACIARA,CENTRO,AV GETULIO VARGAS C BERNADO SAYAO - S/N
2440776,520990,UNIDADE BASICA DO PSF III,POVOADO AGUA QUENTE,AVENIDA BRASILIA - S/N
2440784,520670,CENTRO DE SAUDE DE DAMIANOPOLIS PSF,CENTRO,RUA MANOEL LELIS - S/N
2440806,520620,ESF CENTRO,CENTRO,RUA GETULIO VARGAS - 1834
2440822,522205,EQUIPE PSF II MARIA FERNANDES MENDES,CENTRO,AV FILOSTRO MACHADO - S/N
2440830,522010,UBS JONAS MANOEL DIAS SAO LUIS DE MONTES BELOS,SETOR AEROPORTO,RUA BERNARDO ELIS - S/N
2440849,521770,DR ANTONIO CARLOS DE VASCONCELOS,SANTA RITA,AV ONOFRE DE ANDRADE - S/N
2440857,521770,UNIDADE DE SAUDE SANTA RITA DE CASSIA,CENTRO,PRACA JUSTO DE MAGALHAES - S/N
2440865,521640,PSF 1 LINDOMAR LEMES DE MORAIS,PONTE DE PEDRA I,RUA DA REPUBLICA - S/N
2440873,521640,PSF 2 JERONYMO DO MORAES SOBRINHO,PARQUE DOS BURITIS,RUA 01 B - S/N
2440881,521640,PSF 3 ALTAMIRA PINHEIRO DE SA,FLORIANO GOMES,AVENIDA SAMAMBAIA - S/N
2440903,521010,POSTO DE SAUDE DA FAMILIA ESF I,VILA SANTA MARIA,RUA GETULIO MACHADO - 13
2440911,521010,POSTO DE SAUDE DA FAMILIA ESF II,VILA VALDEMAR LEONE,RUA NOSSA SENHORA DE FATIMA - 41
2440938,521010,POSTO DE SAUDE DA FAMILIA ESF III,DOM VITAL,RUA 03 - S/N
2440946,520530,UBS II CENTRO,CENTRO,GUILHERMINO MAGALHAES - S/N
2440954,521380,UNIDADE ESF NOROESTE,SETOR AEROPORTO,RUA 21 C 202A - S/N
2440962,521380,UNIDADE ESF GENOVEVA ALVES,SETOR OESTE,RUA PROFESSOR FELICIO CHAVES - S/N
2440970,521380,UNIDADE ESF JARDIM ROMANO,JARDIM GOIAS,RUA JG 2 C RUA BOLONHA - S/N
2440989,521380,UNIDADE ESF MORRO DA SAUDADE,MORRO SAUDADE I,RUA AVELINO R DA SILVA C RUA 04 - S/N
2440997,521380,UNIDADE ESF ZONA RURAL JARDIM DA LUZ,SETOR CRSITO REDENTO,R ANTONIO CARNEIRO C R JOVIANO A FERNANDES - S/N
2441004,521380,UNIDADE ESF JARDIM AMERICA,JARDIM AMERICA,AV A ESQUINA COM RUAS 06 E 07 - S/N
2441012,521975,EQUIPE DE SAUDE DA FAMILIA 011,SETOR DE MANSOES BIT,QUADRA 70 LOTE 153 - 153
2441020,521975,UNIDADE DE SAUDE PSF EQUIPE 07,P E D XI,RUA 110 QUADRA 81 - 01
2441039,521975,UNIDADE DE SAUDE PSF EQUIPE 13,VILA BETEL,QUADRA 07 LOTES 05 A 10 - 0510
2441047,520025,POSTO PSF DANIEL MARQUES,JARDIM AMERICA IV,QD D AREA ESPECIAL LT - 01
2441055,520025,POSTO PSF GUAIRA I,JARDIM GUAIRA I,QUADRA 05 ARAE ESPECIAL - 18
2441063,520025,POSTO PSF SANTA LUCIA,JARDIM SANTA LUCIA,QUADRA 56 LOTE - 07
2441071,520025,POSTO PSF PEROLA II,JARDIM PEROLA II,QUADRA 66 LOTE - 01
2441098,520025,POSTO PSF CIDADE DO ENTORNO,CIDADE DO ENTORNO,QUADRA 50 LOT - 48
2441101,522040,ESF II JOAO NUNES DA SILVA,VILA BELA,RUA 62 - 71
2441128,522040,ESF V BARBARA JOSEPHINE ORCZYK IRMA BARBARA,CENTRO ITAGUACU,RUA 11 - 1415
2441144,520400,UNIDADE DE SAUDE DA FAMILIA I,MARIANO MACHADO,RUA NORONHAS - S/N
2441152,521310,UNIDADE BASICA DE SAUDE MARIA UMBELINA,SETOR NOSSA SENHORA,AVN CASTRO ALVES - 36
2441160,521375,ESF 301 WESLLEI CRUVINEL DA SILVA,CENTRO,AVENIDA RIO VERDE - 01
2441179,522040,UNIDADE BASICA DE SAUDE SETOR POPULAR,POPULAR,RUA 21 - 03
2441187,522040,ESF IV SAHUL BRAUER,CEMIG,RUA 10 - 01
2441195,521530,UNIDADE DE SAUDE DA FAMILIA DE ORIZONA EQUIPE II,SANTA MARIA 2,AVENIDA CONTORNO - S/N
2441209,520710,POSTO DE SAUDE DO PSF DIORAMA,CENTRO,RUA ANTONIO MENDES - 115
2441217,521890,UNIDADE BASICA DE SAUDE CRUZEIRINHO,CRUZEIRINHO,RUA DO COMERCIO - S/N
2441241,520013,U S F ARANTINA,CENTRO,AVENIDA CENTRAL - S/N
2441276,521935,CENTRO DE SAUDE DE SANTA ISABEL ALMERITA ELIAS DE CARVALHO,CENTRO,RUA AUGUSTA CANDIDA - S/N
2441284,520860,POSTO DE SAUDE AVELINO MODESTO ARAUJO GOIANESIA,JD ESPERANCA,RUA POUSO ALEGRE - 13
2441292,520860,POSTO DE SAUDE MANOELINO PEREIRA DIAS GOIANESIA,BOA VISTA,RUA 20 - S/N
2441306,520860,POSTO DE SAUDE DOMINGOS DOS SANTOS SILVA,PARQUE ARAGUAIA,RUA BRASILIA - 168
2441314,520860,POSTO DE SAUDE NAIRO CINTRA GOIANESIA,MUNIZ FALCAO,RUA 47 - 349
2441330,520800,PSF 04 JARDIM AMERICA,JARDIM DAS AMERICAS,RUA COSTA RICA - 100
2441349,520840,UNIDADE DE SAUDE DA FAMILIA PSF I ELENIR MARIA ALVES,VILA NOSSA SENHORA D,RUA EDITH RIBEIRO - S/N
2441357,520840,UNIDADE DE SAUDE DA FAMILIA PSF II DIRCE MARTINS SAKAMOTO,SETOR HAMAOKA,AVENIDA JOAO VARGAS SOBRINHO - S/N
2441365,520840,UNIDADE DE SAUDE DA FAMILIA PSF III MARIA CAMARGO DE OLIVE,CENTRO,RUA ALAOR DE SA ABREU - 88
2441551,521380,UNIDADE ESF SAO FRANCISCO DE ASSIS,SAO FRANCISCO DE ASS,RUA 7 SETEMBRO RAMAL B - 359
2441578,521380,UNIDADE ESF SANTA FE,SETOR AEROPORTO,RUA 17 - S/N
2441586,521380,UNIDADE ESF SUL DOS POMARES,VL SANTOS DUMONT I,AV CEL FERNANDO BARBOSA C AV 101 - S/N
2441594,521380,UNIDADE ESF CRISTO REDENTOR,SETOR CRISTO REDENTO,RUA ANTONIO CARNEIRO C RUA JOVIANO A FERNANDES - S/N
2441608,520740,UNIDADE BASICA DE SAUDE EDEIA,CENTRO,AV WASHINGTON LUIZ - S/N
2441624,521980,MARIA ALVES NOGUEIRA MARIA DE BEDEU,SETOR NORTE,RUA OSVALDO CRUZ - S/N
2441632,521980,ESF II VEREADOR JOAQUINZAO,POVOADO ESTIVA,RUA PEDRO GOMES QD 01 LT 01 - S/N
2441640,522040,ESF I WAGUINES JULIO DE CASTRO,CENTRO,RUA 36 - 02
2441748,521490,CENTRO DE SAUDE MUNICIPAL SAO SEBASTIAO DE NOVA ROMA PSF,ALTO PARAISO,AVN DEPUTADO JOAO BERNARDES RABELO - 02
2441772,521180,UNIDADE DE SAUDE DA FAMILIA PSF III JARAGUA,VL RIO VERMELHO,AVN BERNADO SAYAO - S/N
2441780,520690,UNIDADE BASICA DE SAUDE SUDARIO JOSE RODOVALHO,CENTRO,AVENIDA DORCILA CANDIDO DE JESUS - S/N
2441853,521975,UNIDADE DE SAUDE PSF EQUIPE 05,CENTRO,RUA 06 AREA 56 C - 56
2441861,521486,CENTRO DE SAUDE DE NOVA GLORIA,CENTRO,AVENIDA SARGENTO LEONTINO - S/N
2442043,521870,UNIDADE BASICA DE SAUDE DE RIANAPOLIS PSF,CENTRO,AV SANTA EFIGENIA - 344
2442264,520945,UBS MUNICIPAL DE GUARINOS,RESIDENCIA VALE DO O,RUA VO 03 - S/N
2442337,521970,UNIDADE BASICA DE SAUDE PSF 02,CENTRO,RUA PEDRO BATISTA FERREIRA - S/N
2442353,520620,ESF ALPHAVILLE DE CRISTALINA,CAMPOS LINDOS,SETOR SIGMA - S/N
2442418,521530,SINDICATO DOS TRABALHADORES RURAIS DE ORIZONA,CENTRO,AV EGERINEU TEIXEIRA - 71
2442574,520660,CENTRO DE SAUDE DE CUMARI,CENTRO,RUA PROFESSOR MATIAS GALVAO - S/N
2442582,521480,UBS MANOEL DIAS DE OLIVEIRA,CENTRO,RUA XV DE NOVEMBRO - 54
2442906,521270,UNIDADE BASICA SAUDE DE MAMBAI,CENTRO,RUA 31 DE MARCO - S/N
2442973,520260,PSF II CENTRO DE SAUDE DE AURILANDIA,CENTRO,RUA BOA VISTA - S/N
2442981,521340,CENTRO DE SAUDE DE MOIPORA,CENTRO,RUA 15 DE JULHO - S/N
2443236,221040,UBS DONA ROSAURA,CENTRO,RUA DONA ROSAURA - 555
2443244,221040,UBS BECA CAMPELO,ZONA RURAL,LOCALIDADE JENIPAPEIRO - S/N
2443252,221040,UBS PALMEIRA,ZONA RURAL,LOCALIDADE PALMEIRA DE CIMA - S/N
2443260,221040,UBS CANTO,CENTRO,RUA ACRE - S/N
2443279,221040,UBS BREJO DA ONCA,ZONA RURAL,DICO LEOPOLDINO - S/N
2443287,220793,UBS ADAO BARBOSA DE SOUSA,CENTRO,RUA TEODORO MARQUES DOS REIS - 11
2443295,220675,UBS DONA BELINHA,CENTRO,RUA ANTONIO CAPUCHO - S/N
2443457,220800,UNIDADE BASICA DE SAUDE DO CRISTOVINHO,ZONA RURAL,POVOADO DE CRISTOVINHO - S/N
2443481,220800,PRONTO ATENDIMENTO INFANTIL MUNICIPAL DE PICOS,CENTRO,RUA SAO SEBASTIAO - S/N
